order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,gross_margin,estimated_cost,gross_profit,low_margin_flag,source
O110779,C11093,P215874,Toys,10.96,0.15,2,PayPal,2025-06-05,3,North,No,18.63,6.48,0.97,61,Female,18.63,0.97,18.449288999999997,0.1807110000000023,True,csv_kaggle
O110780,C11189,P204480,Fashion,15.2,0.1,2,PayPal,2025-06-21,5,South,Yes,27.36,5.27,4.31,54,Male,27.36,4.31,26.180784,1.1792160000000003,True,csv_kaggle
O110781,C12689,P230435,Grocery,18.51,0.0,2,COD,2024-02-20,5,South,No,37.02,5.46,-2.5,21,Other,37.02,-2.5,37.9455,-0.9254999999999995,True,csv_kaggle
O110782,C14095,P230120,Electronics,738.24,0.0,2,Debit Card,2024-07-05,5,West,No,1476.48,12.78,164.4,33,Male,1476.48,164.4,-950.8531200000002,2427.3331200000002,False,csv_kaggle
O110783,C16357,P206619,Grocery,4.05,0.1,1,Debit Card,2025-04-24,5,East,No,3.64,2.6,-2.31,29,Male,3.64,-2.31,3.724084,-0.08408399999999983,True,csv_kaggle
O110784,C11875,P202607,Fashion,19.24,0.0,1,COD,2025-07-19,5,East,No,19.24,3.96,2.77,29,Female,19.24,2.77,18.707052,0.5329479999999975,True,csv_kaggle
O110785,C17768,P209382,Home,313.1,0.0,1,UPI,2025-01-01,6,West,No,313.1,8.51,79.16,23,Male,313.1,79.16,65.25004000000001,247.84996,False,csv_kaggle
O110786,C13406,P208580,Grocery,1.17,0.05,1,UPI,2024-12-12,3,Central,No,1.11,0.85,-0.76,41,Male,1.11,-0.76,1.1184360000000002,-0.00843600000000011,True,csv_kaggle
O110787,C11787,P219788,Fashion,122.28,0.05,1,Credit Card,2024-07-27,5,South,No,116.17,7.05,33.61,39,Male,116.17,33.61,77.12526299999999,39.04473700000001,False,csv_kaggle
O110788,C16512,P222026,Fashion,6.97,0.05,4,COD,2024-02-29,7,East,No,26.49,5.57,3.7,60,Female,26.49,3.7,25.50987,0.9801299999999991,True,csv_kaggle
O110789,C13932,P217173,Sports,19.86,0.0,1,UPI,2024-07-22,5,Central,No,19.86,3.84,2.12,42,Female,19.86,2.12,19.438968,0.4210320000000003,True,csv_kaggle
O110790,C11607,P223280,Sports,204.95,0.0,3,PayPal,2024-09-26,6,East,No,614.85,9.95,174.51,42,Female,614.85,174.51,-458.12473499999993,1072.974735,False,csv_kaggle
O110791,C13748,P234262,Electronics,142.81,0.0,2,Credit Card,2024-12-08,5,East,No,285.62,7.74,26.53,22,Female,285.62,26.53,209.84501399999996,75.77498600000004,False,csv_kaggle
O110792,C10048,P247156,Home,43.51,0.0,1,Credit Card,2023-11-09,3,Central,No,43.51,5.57,6.61,63,Female,43.51,6.61,40.63398899999999,2.8760110000000054,True,csv_kaggle
O110793,C15171,P206710,Home,254.73,0.15,1,Debit Card,2024-06-09,4,Central,No,216.52,8.04,52.59,57,Male,216.52,52.59,102.652132,113.86786800000002,False,csv_kaggle
O110794,C15408,P233588,Fashion,43.41,0.3,3,PayPal,2024-01-10,6,East,No,91.16,5.18,26.73,19,Male,91.16,26.73,66.792932,24.367068000000003,False,csv_kaggle
O110795,C13861,P212228,Beauty,13.58,0.0,1,Credit Card,2024-02-10,4,South,No,13.58,2.16,3.95,48,Female,13.58,3.95,13.04359,0.53641,True,csv_kaggle
O110796,C15745,P226055,Electronics,457.09,0.0,5,COD,2024-12-31,7,South,Yes,2285.45,10.42,263.83,57,Female,2285.45,263.83,-3744.2527349999987,6029.702734999999,False,csv_kaggle
O110797,C17406,P231152,Fashion,86.59,0.0,1,Debit Card,2024-11-26,5,North,No,86.59,8.06,22.25,20,Male,86.59,22.25,67.323725,19.266275000000007,False,csv_kaggle
O110798,C12180,P220449,Sports,205.3,0.0,1,UPI,2025-05-30,4,Central,No,205.3,9.75,51.84,65,Male,205.3,51.84,98.87247999999998,106.42752000000003,False,csv_kaggle
O110799,C13046,P227706,Toys,4.5,0.05,1,PayPal,2025-08-09,5,West,No,4.27,2.46,-0.75,58,Female,4.27,-0.75,4.3020249999999995,-0.03202499999999997,True,csv_kaggle
O110800,C12833,P230466,Beauty,24.4,0.0,1,UPI,2023-12-28,6,South,No,24.4,4.24,6.74,59,Male,24.4,6.74,22.755439999999997,1.644560000000002,True,csv_kaggle
O110801,C15285,P222585,Electronics,418.51,0.0,1,Debit Card,2023-12-12,7,South,No,418.51,10.28,39.94,50,Male,418.51,39.94,251.35710600000002,167.15289399999997,False,csv_kaggle
O110802,C11397,P244025,Sports,22.18,0.15,2,PayPal,2023-12-04,4,North,No,37.71,4.87,6.44,35,Other,37.71,6.44,35.281476,2.428524000000003,True,csv_kaggle
O110803,C16516,P224279,Grocery,13.4,0.05,1,PayPal,2023-11-12,5,South,No,12.73,3.18,-2.16,67,Female,12.73,-2.16,13.004968000000002,-0.2749680000000012,True,csv_kaggle
O110804,C15924,P211837,Home,14.27,0.0,1,PayPal,2024-07-07,5,South,No,14.27,4.07,-0.07,49,Other,14.27,-0.07,14.279988999999999,-0.009988999999999137,True,csv_kaggle
O110805,C17645,P224209,Home,65.02,0.0,1,COD,2024-05-21,7,East,No,65.02,7.05,11.16,43,Female,65.02,11.16,57.76376799999999,7.256232000000004,False,csv_kaggle
O110806,C13826,P212220,Grocery,3.49,0.05,1,Credit Card,2025-03-17,3,Central,No,3.32,2.13,-1.86,35,Male,3.32,-1.86,3.3817519999999996,-0.06175199999999981,True,csv_kaggle
O110807,C14574,P203965,Beauty,23.18,0.0,1,Wallet,2023-09-22,3,Central,No,23.18,5.0,5.43,47,Male,23.18,5.43,21.921326,1.2586739999999992,True,csv_kaggle
O110808,C10831,P245806,Toys,6.17,0.0,1,COD,2024-12-21,4,North,No,6.17,4.68,-2.21,62,Male,6.17,-2.21,6.306357,-0.13635700000000028,True,csv_kaggle
O110809,C12697,P242276,Sports,163.06,0.05,1,PayPal,2023-09-21,4,West,No,154.91,8.98,37.49,50,Female,154.91,37.49,96.83424099999999,58.075759000000005,False,csv_kaggle
O110810,C15710,P249333,Fashion,11.35,0.15,1,Debit Card,2024-09-10,6,South,No,9.65,1.79,1.59,63,Female,9.65,1.59,9.496565,0.153435,True,csv_kaggle
O110811,C14777,P238768,Fashion,74.72,0.0,2,Credit Card,2024-05-31,6,South,No,149.44,7.9,44.4,40,Male,149.44,44.4,83.08864000000001,66.35135999999999,False,csv_kaggle
O110812,C17802,P227230,Sports,20.24,0.0,1,PayPal,2024-09-30,4,North,Yes,20.24,3.68,2.39,69,Male,20.24,2.39,19.756263999999998,0.4837360000000004,True,csv_kaggle
O110813,C12735,P223629,Home,86.91,0.15,1,COD,2024-04-04,5,East,No,73.87,5.98,14.7,35,Female,73.87,14.7,63.01111,10.858890000000002,False,csv_kaggle
O110814,C15419,P241920,Home,167.88,0.0,4,Debit Card,2024-03-17,5,North,No,671.52,9.59,178.44,41,Male,671.52,178.44,-526.740288,1198.260288,False,csv_kaggle
O110815,C10081,P227870,Electronics,107.23,0.0,1,Credit Card,2023-10-26,5,South,No,107.23,6.25,6.62,26,Male,107.23,6.62,100.131374,7.09862600000001,True,csv_kaggle
O110816,C10086,P217373,Grocery,19.38,0.05,1,PayPal,2025-05-10,5,East,No,18.41,6.01,-4.54,19,Male,18.41,-4.54,19.245814000000003,-0.8358140000000027,True,csv_kaggle
O110817,C16368,P229155,Grocery,41.37,0.0,1,UPI,2024-06-09,6,North,No,41.37,6.26,-2.95,27,Female,41.37,-2.95,42.590415,-1.2204150000000027,True,csv_kaggle
O110818,C12063,P242685,Home,71.55,0.0,2,Wallet,2024-06-27,8,East,No,143.1,7.31,32.76,52,Female,143.1,32.76,96.22044,46.87956,False,csv_kaggle
O110819,C10821,P247422,Sports,10.02,0.0,1,Credit Card,2024-07-10,4,Central,No,10.02,4.71,-1.7,31,Male,10.02,-1.7,10.190339999999999,-0.1703399999999995,True,csv_kaggle
O110820,C17525,P233474,Electronics,260.55,0.0,1,Credit Card,2024-05-06,5,West,No,260.55,8.01,23.26,23,Male,260.55,23.26,199.94607,60.60393000000002,False,csv_kaggle
O110821,C10162,P223036,Home,316.43,0.05,1,COD,2023-11-30,8,East,No,300.61,8.57,75.6,61,Male,300.61,75.6,73.34884000000004,227.26115999999996,False,csv_kaggle
O110822,C17777,P204847,Home,154.0,0.05,1,UPI,2024-05-30,7,West,No,146.3,8.93,32.03,58,Female,146.3,32.03,99.44011,46.85989000000001,False,csv_kaggle
O110823,C13739,P220714,Sports,129.47,0.0,1,COD,2025-04-18,4,South,No,129.47,7.61,31.23,66,Male,129.47,31.23,89.036519,40.433481,False,csv_kaggle
O110824,C16657,P212893,Home,217.04,0.0,1,UPI,2025-02-04,5,North,No,217.04,7.62,53.15,27,Female,217.04,53.15,101.68324,115.35676,False,csv_kaggle
O110825,C12397,P204649,Home,324.44,0.0,1,Credit Card,2024-12-28,4,North,No,324.44,7.89,82.95,26,Male,324.44,82.95,55.31701999999999,269.12298,False,csv_kaggle
O110826,C11932,P230571,Fashion,11.55,0.0,1,UPI,2024-04-23,5,North,No,11.55,3.68,0.36,32,Male,11.55,0.36,11.508420000000001,0.04157999999999973,True,csv_kaggle
O110827,C12728,P211613,Electronics,339.94,0.05,2,COD,2024-10-26,5,North,No,645.89,8.87,68.64,48,Male,645.89,68.64,202.55110399999998,443.338896,False,csv_kaggle
O110828,C13535,P239364,Grocery,30.03,0.05,1,UPI,2024-09-16,4,South,No,28.53,6.95,-4.67,56,Female,28.53,-4.67,29.862351,-1.3323509999999992,True,csv_kaggle
O110829,C15946,P224428,Electronics,536.07,0.1,1,UPI,2024-09-02,4,South,No,482.46,8.17,49.73,45,Male,482.46,49.73,242.532642,239.92735799999997,False,csv_kaggle
O110830,C15956,P246706,Fashion,19.08,0.0,1,COD,2024-04-04,6,North,No,19.08,3.8,2.88,44,Male,19.08,2.88,18.530495999999996,0.5495040000000024,True,csv_kaggle
O110831,C13446,P241382,Home,283.38,0.1,1,UPI,2024-06-24,5,East,No,255.04,7.83,63.58,35,Male,255.04,63.58,92.88556799999999,162.15443199999999,False,csv_kaggle
O110832,C15211,P222533,Fashion,22.12,0.05,1,PayPal,2023-10-17,4,North,No,21.01,3.5,3.85,30,Female,21.01,3.85,20.201115,0.8088850000000001,True,csv_kaggle
O110833,C16324,P210106,Beauty,15.96,0.0,1,Credit Card,2023-10-27,5,East,No,15.96,4.42,2.76,30,Female,15.96,2.76,15.519504000000001,0.44049599999999955,True,csv_kaggle
O110834,C12790,P232313,Home,37.04,0.0,1,Debit Card,2024-01-31,5,South,No,37.04,4.35,6.02,25,Male,37.04,6.02,34.810192,2.2298079999999985,True,csv_kaggle
O110835,C17468,P220394,Fashion,111.44,0.1,1,COD,2025-07-07,4,North,No,100.3,7.78,27.32,39,Male,100.3,27.32,72.89804,27.401960000000003,False,csv_kaggle
O110836,C12707,P212277,Electronics,81.73,0.0,2,UPI,2024-07-05,9,East,No,163.46,7.61,12.01,46,Male,163.46,12.01,143.82845400000002,19.631545999999986,False,csv_kaggle
O110837,C17959,P215448,Electronics,1718.65,0.05,1,Credit Card,2024-10-04,4,South,Yes,1632.72,12.07,183.86,36,Male,1632.72,183.86,-1369.1989920000003,3001.9189920000003,False,csv_kaggle
O110838,C17356,P213133,Home,62.47,0.0,5,Credit Card,2025-02-09,3,Central,No,312.35,8.7,78.76,66,Male,312.35,78.76,66.34313999999998,246.00686000000005,False,csv_kaggle
O110839,C15978,P244142,Toys,26.4,0.0,3,PayPal,2024-05-17,5,East,No,79.2,7.35,24.33,29,Female,79.2,24.33,59.930640000000004,19.26936,False,csv_kaggle
O110840,C13933,P204646,Electronics,94.78,0.1,1,UPI,2025-08-08,3,North,No,85.3,5.99,4.25,35,Male,85.3,4.25,81.67475,3.625249999999994,True,csv_kaggle
O110841,C13385,P213708,Sports,75.8,0.0,1,Debit Card,2024-03-02,5,West,No,75.8,7.24,15.5,57,Female,75.8,15.5,64.051,11.748999999999995,False,csv_kaggle
O110842,C16636,P206090,Toys,2.81,0.05,4,Credit Card,2024-01-04,3,Central,No,10.68,3.34,0.93,58,Male,10.68,0.93,10.580676,0.0993239999999993,True,csv_kaggle
O110843,C10922,P226634,Fashion,108.59,0.0,1,Credit Card,2024-07-07,3,North,No,108.59,6.06,31.95,23,Female,108.59,31.95,73.895495,34.69450500000001,False,csv_kaggle
O110844,C12175,P226221,Sports,68.15,0.0,1,COD,2023-11-04,5,North,No,68.15,4.52,15.92,18,Male,68.15,15.92,57.300520000000006,10.84948,False,csv_kaggle
O110845,C17686,P245552,Sports,143.51,0.2,1,Credit Card,2025-03-29,3,Central,No,114.81,7.41,27.03,53,Male,114.81,27.03,83.776857,31.033142999999995,False,csv_kaggle
O110846,C15545,P244047,Sports,231.17,0.0,1,Debit Card,2023-12-05,5,South,No,231.17,8.32,61.03,43,Other,231.17,61.03,90.08694899999998,141.083051,False,csv_kaggle
O110847,C11582,P215392,Grocery,1.94,0.0,2,Credit Card,2024-06-25,7,South,No,3.88,2.65,-2.34,66,Male,3.88,-2.34,3.9707920000000003,-0.09079200000000043,True,csv_kaggle
O110848,C10564,P243752,Home,104.31,0.05,1,PayPal,2025-06-08,4,North,No,99.09,9.36,18.39,57,Female,99.09,18.39,80.867349,18.222651,False,csv_kaggle
O110849,C13258,P235304,Fashion,15.33,0.1,1,Credit Card,2023-09-13,4,Central,No,13.8,3.99,0.84,69,Female,13.8,0.84,13.684080000000002,0.11591999999999913,True,csv_kaggle
O110850,C12597,P219643,Beauty,4.75,0.0,4,COD,2023-12-18,5,North,No,19.0,6.12,2.43,24,Male,19.0,2.43,18.5383,0.46170000000000044,True,csv_kaggle
O110851,C12500,P239647,Electronics,366.21,0.05,1,Debit Card,2025-09-02,5,South,No,347.9,8.05,33.7,39,Other,347.9,33.7,230.6577,117.24229999999997,False,csv_kaggle
O110852,C14566,P214793,Fashion,10.96,0.15,5,Debit Card,2023-12-03,5,Central,No,46.58,6.61,9.69,19,Female,46.58,9.69,42.066398,4.513601999999999,True,csv_kaggle
O110853,C10987,P231794,Grocery,9.92,0.1,1,COD,2025-06-19,4,South,No,8.93,2.77,-2.06,45,Male,8.93,-2.06,9.113957999999998,-0.18395799999999873,True,csv_kaggle
O110854,C16881,P207438,Beauty,8.37,0.0,1,Credit Card,2024-12-14,4,South,No,8.37,2.53,1.24,52,Male,8.37,1.24,8.266212,0.10378799999999977,True,csv_kaggle
O110855,C13636,P218895,Home,39.01,0.0,1,PayPal,2023-09-12,7,East,No,39.01,5.9,5.02,26,Female,39.01,5.02,37.051697999999995,1.9583020000000033,True,csv_kaggle
O110856,C16030,P218474,Fashion,41.39,0.0,4,Wallet,2025-01-28,4,South,No,165.56,8.5,49.45,35,Female,165.56,49.45,83.69058,81.86942,False,csv_kaggle
O110857,C10223,P237402,Fashion,44.85,0.0,1,Wallet,2024-02-23,7,East,No,44.85,3.73,11.97,46,Male,44.85,11.97,39.481455,5.368545000000005,False,csv_kaggle
O110858,C16297,P216951,Fashion,5.17,0.0,1,PayPal,2024-09-22,5,South,No,5.17,2.19,-0.38,50,Male,5.17,-0.38,5.189646,-0.01964599999999983,True,csv_kaggle
O110859,C16703,P216504,Toys,15.66,0.0,1,Credit Card,2024-07-31,4,South,No,15.66,4.92,1.34,33,Male,15.66,1.34,15.450156,0.20984400000000036,True,csv_kaggle
O110860,C10350,P206768,Grocery,15.59,0.2,2,COD,2025-03-10,3,North,No,24.94,5.72,-3.72,37,Female,24.94,-3.72,25.867767999999998,-0.9277679999999968,True,csv_kaggle
O110861,C17314,P208507,Beauty,30.8,0.0,1,Debit Card,2024-09-04,6,East,No,30.8,3.89,9.97,36,Female,30.8,9.97,27.72924,3.07076,True,csv_kaggle
O110862,C11928,P248125,Electronics,666.3,0.0,1,Debit Card,2024-10-19,5,South,No,666.3,9.48,70.48,30,Male,666.3,70.48,196.69175999999993,469.60824,False,csv_kaggle
O110863,C17743,P229810,Sports,231.9,0.0,3,Debit Card,2024-06-03,4,South,No,695.7,8.98,199.73,36,Male,695.7,199.73,-693.82161,1389.52161,False,csv_kaggle
O110864,C10348,P200620,Toys,21.18,0.05,2,Credit Card,2024-02-27,4,South,Yes,40.24,6.4,9.7,56,Male,40.24,9.7,36.33672,3.9032800000000023,True,csv_kaggle
O110865,C14277,P220447,Grocery,9.66,0.0,1,Debit Card,2025-07-12,3,North,No,9.66,5.68,-4.91,49,Female,9.66,-4.91,10.134305999999999,-0.47430599999999856,True,csv_kaggle
O110866,C14732,P233221,Beauty,8.59,0.0,1,COD,2023-11-09,6,East,No,8.59,3.56,0.31,38,Male,8.59,0.31,8.563371,0.02662899999999979,True,csv_kaggle
O110867,C11017,P219118,Home,27.85,0.0,1,Credit Card,2023-11-07,6,East,No,27.85,5.62,2.18,34,Female,27.85,2.18,27.24287,0.6071300000000015,True,csv_kaggle
O110868,C12226,P246599,Beauty,26.01,0.0,1,Credit Card,2025-01-24,6,South,No,26.01,5.48,6.22,43,Female,26.01,6.22,24.392178,1.6178220000000003,True,csv_kaggle
O110869,C17206,P200958,Electronics,1002.13,0.1,2,PayPal,2023-12-14,5,East,No,1803.83,9.72,206.74,54,Male,1803.83,206.74,-1925.4081420000002,3729.238142,False,csv_kaggle
O110870,C14867,P210200,Sports,42.06,0.1,2,Credit Card,2024-12-27,3,North,No,75.71,6.24,16.47,38,Male,75.71,16.47,63.240562999999995,12.469437,False,csv_kaggle
O110871,C17037,P229318,Sports,20.3,0.0,2,COD,2025-08-22,5,West,No,40.6,2.77,9.41,63,Female,40.6,9.41,36.779540000000004,3.820459999999997,True,csv_kaggle
O110872,C17170,P233530,Sports,64.22,0.0,1,COD,2025-08-09,3,North,No,64.22,5.08,14.19,36,Male,64.22,14.19,55.107181999999995,9.112818000000004,False,csv_kaggle
O110873,C15111,P247837,Beauty,3.01,0.0,1,Credit Card,2025-05-30,5,South,No,3.01,2.72,-1.37,34,Male,3.01,-1.37,3.051237,-0.04123700000000019,True,csv_kaggle
O110874,C16207,P246465,Sports,89.3,0.0,5,Credit Card,2025-06-25,4,South,No,446.5,8.9,125.05,48,Male,446.5,125.05,-111.84824999999998,558.34825,False,csv_kaggle
O110875,C14124,P229840,Beauty,4.24,0.2,2,UPI,2023-10-27,3,Central,No,6.78,4.24,-1.19,58,Male,6.78,-1.19,6.860682000000001,-0.08068200000000036,True,csv_kaggle
O110876,C12419,P222904,Electronics,918.77,0.0,2,Debit Card,2024-10-19,4,North,No,1837.54,11.91,208.59,48,Female,1837.54,208.59,-1995.384686,3832.9246860000003,False,csv_kaggle
O110877,C17690,P218435,Grocery,27.86,0.0,1,Credit Card,2024-11-12,5,North,No,27.86,4.55,-2.32,25,Female,27.86,-2.32,28.506352000000003,-0.6463520000000038,True,csv_kaggle
O110878,C16240,P247897,Beauty,5.99,0.2,3,Debit Card,2024-02-29,5,South,No,14.38,2.82,3.65,53,Male,14.38,3.65,13.85513,0.52487,True,csv_kaggle
O110879,C11893,P232071,Sports,25.62,0.0,2,PayPal,2024-12-12,3,North,No,51.24,5.45,9.92,46,Male,51.24,9.92,46.156992,5.0830079999999995,True,csv_kaggle
O110880,C15561,P241156,Fashion,155.8,0.05,1,Credit Card,2025-06-29,6,North,No,148.01,7.44,44.36,28,Male,148.01,44.36,82.352764,65.657236,False,csv_kaggle
O110881,C15322,P224191,Grocery,23.11,0.2,1,PayPal,2023-11-10,6,South,No,18.49,3.68,-2.2,47,Other,18.49,-2.2,18.89678,-0.40678000000000125,True,csv_kaggle
O110882,C17578,P249412,Home,384.95,0.15,1,Credit Card,2024-01-12,4,North,No,327.21,9.55,82.07,55,Female,327.21,82.07,58.668753,268.541247,False,csv_kaggle
O110883,C13040,P206746,Sports,50.04,0.2,1,PayPal,2024-11-05,3,North,Yes,40.03,5.46,6.55,33,Female,40.03,6.55,37.408035,2.621965000000003,True,csv_kaggle
O110884,C12068,P228484,Grocery,2.55,0.1,1,Wallet,2025-03-04,5,West,No,2.3,1.56,-1.38,26,Female,2.3,-1.38,2.33174,-0.0317400000000001,True,csv_kaggle
O110885,C17718,P238658,Grocery,13.58,0.05,1,COD,2024-07-19,6,West,No,12.9,1.6,-0.57,53,Male,12.9,-0.57,12.97353,-0.07352999999999987,True,csv_kaggle
O110886,C16878,P206053,Sports,344.56,0.0,2,Wallet,2024-10-21,3,North,No,689.12,9.07,197.67,33,Male,689.12,197.67,-673.063504,1362.183504,False,csv_kaggle
O110887,C11125,P234048,Electronics,95.25,0.0,1,Credit Card,2024-12-03,5,West,No,95.25,6.66,4.77,44,Female,95.25,4.77,90.706575,4.543424999999999,True,csv_kaggle
O110888,C13117,P216519,Grocery,23.5,0.0,1,Wallet,2024-08-06,6,South,No,23.5,5.7,-3.82,51,Female,23.5,-3.82,24.3977,-0.8977000000000004,True,csv_kaggle
O110889,C14161,P240645,Grocery,6.87,0.15,1,Credit Card,2024-02-22,3,North,No,5.84,1.81,-1.34,36,Female,5.84,-1.34,5.918256,-0.07825600000000055,True,csv_kaggle
O110890,C16746,P202545,Electronics,89.89,0.0,1,Credit Card,2025-01-19,3,North,No,89.89,6.48,4.31,64,Male,89.89,4.31,86.01574099999999,3.8742590000000092,True,csv_kaggle
O110891,C17331,P214447,Home,90.9,0.0,1,Credit Card,2024-02-01,4,South,No,90.9,7.15,18.3,61,Male,90.9,18.3,74.2653,16.63470000000001,False,csv_kaggle
O110892,C14042,P229959,Beauty,19.44,0.05,1,Credit Card,2025-01-17,5,South,No,18.47,3.88,4.43,66,Female,18.47,4.43,17.651778999999998,0.8182210000000012,True,csv_kaggle
O110893,C15230,P211677,Electronics,52.97,0.0,1,Credit Card,2024-05-20,4,South,No,52.97,5.58,0.78,34,Female,52.97,0.78,52.556833999999995,0.4131660000000039,True,csv_kaggle
O110894,C14433,P208560,Fashion,36.63,0.05,1,UPI,2025-05-25,5,West,No,34.8,4.73,7.45,41,Male,34.8,7.45,32.2074,2.5925999999999974,True,csv_kaggle
O110895,C12170,P203662,Beauty,28.54,0.05,3,Credit Card,2024-10-11,4,Central,No,81.34,4.81,31.79,21,Female,81.34,31.79,55.482014,25.857986000000004,False,csv_kaggle
O110896,C15824,P248505,Grocery,20.05,0.0,1,Credit Card,2024-04-27,5,East,No,20.05,5.49,-3.89,53,Female,20.05,-3.89,20.829945,-0.7799449999999979,True,csv_kaggle
O110897,C10446,P213055,Electronics,83.72,0.0,3,Debit Card,2024-11-13,5,South,No,251.16,7.67,22.47,27,Male,251.16,22.47,194.724348,56.435652000000005,False,csv_kaggle
O110898,C12658,P239497,Grocery,28.54,0.0,3,Credit Card,2024-12-07,4,South,No,85.62,6.49,0.36,53,Female,85.62,0.36,85.311768,0.30823200000000384,True,csv_kaggle
O110899,C13362,P212798,Grocery,3.42,0.0,1,Wallet,2024-11-17,7,West,No,3.42,1.16,-0.89,39,Male,3.42,-0.89,3.4504379999999997,-0.030437999999999743,True,csv_kaggle
O110900,C12718,P204808,Toys,23.12,0.0,3,Credit Card,2024-07-14,5,West,No,69.36,5.09,22.65,52,Male,69.36,22.65,53.64996000000001,15.710039999999992,False,csv_kaggle
O110901,C13483,P208048,Home,115.91,0.0,3,Credit Card,2025-05-17,5,East,Yes,347.73,8.89,88.47,43,Male,347.73,88.47,40.093268999999985,307.63673100000005,False,csv_kaggle
O110902,C16758,P213107,Home,289.18,0.1,1,Debit Card,2025-06-21,3,North,No,260.26,8.26,64.61,56,Female,260.26,64.61,92.106014,168.15398599999997,False,csv_kaggle
O110903,C12944,P206520,Home,15.19,0.1,2,Credit Card,2025-02-04,4,South,No,27.34,4.46,3.2,55,Male,27.34,3.2,26.46512,0.874880000000001,True,csv_kaggle
O110904,C14376,P216928,Grocery,3.8,0.0,4,COD,2025-08-25,6,West,No,15.2,5.98,-4.76,55,Male,15.2,-4.76,15.92352,-0.7235200000000006,True,csv_kaggle
O110905,C17210,P223501,Beauty,6.19,0.0,1,Debit Card,2025-04-26,5,West,No,6.19,4.91,-2.12,63,Male,6.19,-2.12,6.321228000000001,-0.131228000000001,True,csv_kaggle
O110906,C17653,P236191,Electronics,178.97,0.0,3,Credit Card,2024-06-10,5,North,No,536.91,10.32,54.11,20,Male,536.91,54.11,246.38799899999998,290.522001,False,csv_kaggle
O110907,C10595,P229476,Fashion,25.34,0.2,1,Debit Card,2025-03-06,9,East,No,20.27,5.55,1.54,43,Male,20.27,1.54,19.957842,0.31215800000000016,True,csv_kaggle
O110908,C11986,P226948,Home,22.22,0.0,2,Debit Card,2024-12-08,5,East,No,44.44,5.45,6.99,62,Male,44.44,6.99,41.333644,3.106355999999998,True,csv_kaggle
O110909,C12750,P204483,Grocery,10.51,0.0,1,PayPal,2024-10-23,4,Central,No,10.51,4.27,-3.43,21,Male,10.51,-3.43,10.870493,-0.36049299999999995,True,csv_kaggle
O110910,C11074,P245295,Beauty,6.03,0.0,1,Wallet,2025-06-25,6,East,Yes,6.03,1.8,0.91,54,Male,6.03,0.91,5.9751270000000005,0.05487299999999973,True,csv_kaggle
O110911,C13969,P239887,Sports,17.6,0.05,2,Credit Card,2023-11-14,4,West,No,33.44,5.54,4.49,24,Female,33.44,4.49,31.938543999999997,1.501456000000001,True,csv_kaggle
O110912,C14305,P217481,Electronics,60.96,0.05,2,Credit Card,2023-10-18,5,East,No,115.82,6.39,7.51,48,Female,115.82,7.51,107.121918,8.698082,True,csv_kaggle
O110913,C14221,P210718,Toys,54.06,0.2,3,PayPal,2023-11-30,4,North,No,129.74,7.59,44.31,49,Female,129.74,44.31,72.252206,57.48779400000001,False,csv_kaggle
O110914,C14587,P215373,Beauty,15.38,0.1,1,Debit Card,2024-09-06,3,Central,Yes,13.84,2.11,4.12,31,Male,13.84,4.12,13.269791999999999,0.5702080000000009,True,csv_kaggle
O110915,C13580,P223244,Grocery,5.39,0.0,1,PayPal,2025-03-11,5,East,No,5.39,3.06,-2.63,29,Female,5.39,-2.63,5.531757,-0.14175700000000013,True,csv_kaggle
O110916,C13007,P238203,Home,96.68,0.1,1,Credit Card,2025-03-04,5,North,No,87.01,7.81,16.55,59,Male,87.01,16.55,72.609845,14.400154999999998,False,csv_kaggle
O110917,C10969,P245123,Sports,26.87,0.2,1,Wallet,2024-12-29,4,South,No,21.5,2.66,3.79,62,Female,21.5,3.79,20.68515,0.8148499999999999,True,csv_kaggle
O110918,C10580,P227629,Home,78.62,0.0,2,Debit Card,2024-11-10,5,South,No,157.24,9.23,34.8,61,Female,157.24,34.8,102.52048,54.71952,False,csv_kaggle
O110919,C12824,P231257,Electronics,118.7,0.0,1,COD,2024-09-30,4,North,No,118.7,6.81,7.43,26,Female,118.7,7.43,109.88059,8.819410000000005,True,csv_kaggle
O110920,C16401,P218327,Fashion,22.85,0.0,1,Credit Card,2024-09-10,6,East,No,22.85,5.01,2.99,43,Male,22.85,2.99,22.166785,0.6832150000000006,True,csv_kaggle
O110921,C14001,P234487,Electronics,888.46,0.1,1,Credit Card,2023-12-31,3,Central,No,799.61,11.51,84.44,54,Female,799.61,84.44,124.41931600000007,675.1906839999999,False,csv_kaggle
O110922,C11211,P205768,Home,31.2,0.2,4,Debit Card,2025-06-27,3,North,No,99.84,6.38,21.58,59,Female,99.84,21.58,78.294528,21.545472000000004,False,csv_kaggle
O110923,C10229,P224866,Sports,73.15,0.2,1,Credit Card,2024-09-18,3,North,Yes,58.52,6.88,10.68,49,Female,58.52,10.68,52.270064000000005,6.249935999999998,False,csv_kaggle
O110924,C14284,P244649,Fashion,58.17,0.0,2,Credit Card,2024-06-25,4,West,No,116.34,7.86,32.86,47,Male,116.34,32.86,78.110676,38.229324000000005,False,csv_kaggle
