order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,gross_margin,estimated_cost,gross_profit,low_margin_flag,source
O110815,C10081,P227870,Electronics,107.23,0.0,1,Credit Card,2023-10-26,5,South,No,107.23,6.25,6.62,26,Male,107.23,6.62,100.131374,7.09862600000001,True,csv_kaggle
O110816,C10086,P217373,Grocery,19.38,0.05,1,PayPal,2025-05-10,5,East,No,18.41,6.01,-4.54,19,Male,18.41,-4.54,19.245814000000003,-0.8358140000000027,True,csv_kaggle
O110817,C16368,P229155,Grocery,41.37,0.0,1,UPI,2024-06-09,6,North,No,41.37,6.26,-2.95,27,Female,41.37,-2.95,42.590415,-1.2204150000000027,True,csv_kaggle
O110819,C10821,P247422,Sports,10.02,0.0,1,Credit Card,2024-07-10,4,Central,No,10.02,4.71,-1.7,31,Male,10.02,-1.7,10.190339999999999,-0.1703399999999995,True,csv_kaggle
O110826,C11932,P230571,Fashion,11.55,0.0,1,UPI,2024-04-23,5,North,No,11.55,3.68,0.36,32,Male,11.55,0.36,11.508420000000001,0.04157999999999973,True,csv_kaggle
O110828,C13535,P239364,Grocery,30.03,0.05,1,UPI,2024-09-16,4,South,No,28.53,6.95,-4.67,56,Female,28.53,-4.67,29.862351,-1.3323509999999992,True,csv_kaggle
O110830,C15956,P246706,Fashion,19.08,0.0,1,COD,2024-04-04,6,North,No,19.08,3.8,2.88,44,Male,19.08,2.88,18.530495999999996,0.5495040000000024,True,csv_kaggle
O110832,C15211,P222533,Fashion,22.12,0.05,1,PayPal,2023-10-17,4,North,No,21.01,3.5,3.85,30,Female,21.01,3.85,20.201115,0.8088850000000001,True,csv_kaggle
O110833,C16324,P210106,Beauty,15.96,0.0,1,Credit Card,2023-10-27,5,East,No,15.96,4.42,2.76,30,Female,15.96,2.76,15.519504000000001,0.44049599999999955,True,csv_kaggle
O110834,C12790,P232313,Home,37.04,0.0,1,Debit Card,2024-01-31,5,South,No,37.04,4.35,6.02,25,Male,37.04,6.02,34.810192,2.2298079999999985,True,csv_kaggle
O110840,C13933,P204646,Electronics,94.78,0.1,1,UPI,2025-08-08,3,North,No,85.3,5.99,4.25,35,Male,85.3,4.25,81.67475,3.625249999999994,True,csv_kaggle
O110842,C16636,P206090,Toys,2.81,0.05,4,Credit Card,2024-01-04,3,Central,No,10.68,3.34,0.93,58,Male,10.68,0.93,10.580676,0.0993239999999993,True,csv_kaggle
O110847,C11582,P215392,Grocery,1.94,0.0,2,Credit Card,2024-06-25,7,South,No,3.88,2.65,-2.34,66,Male,3.88,-2.34,3.9707920000000003,-0.09079200000000043,True,csv_kaggle
O110849,C13258,P235304,Fashion,15.33,0.1,1,Credit Card,2023-09-13,4,Central,No,13.8,3.99,0.84,69,Female,13.8,0.84,13.684080000000002,0.11591999999999913,True,csv_kaggle
O110850,C12597,P219643,Beauty,4.75,0.0,4,COD,2023-12-18,5,North,No,19.0,6.12,2.43,24,Male,19.0,2.43,18.5383,0.46170000000000044,True,csv_kaggle
O110852,C14566,P214793,Fashion,10.96,0.15,5,Debit Card,2023-12-03,5,Central,No,46.58,6.61,9.69,19,Female,46.58,9.69,42.066398,4.513601999999999,True,csv_kaggle
O110853,C10987,P231794,Grocery,9.92,0.1,1,COD,2025-06-19,4,South,No,8.93,2.77,-2.06,45,Male,8.93,-2.06,9.113957999999998,-0.18395799999999873,True,csv_kaggle
O110854,C16881,P207438,Beauty,8.37,0.0,1,Credit Card,2024-12-14,4,South,No,8.37,2.53,1.24,52,Male,8.37,1.24,8.266212,0.10378799999999977,True,csv_kaggle
O110855,C13636,P218895,Home,39.01,0.0,1,PayPal,2023-09-12,7,East,No,39.01,5.9,5.02,26,Female,39.01,5.02,37.051697999999995,1.9583020000000033,True,csv_kaggle
O110858,C16297,P216951,Fashion,5.17,0.0,1,PayPal,2024-09-22,5,South,No,5.17,2.19,-0.38,50,Male,5.17,-0.38,5.189646,-0.01964599999999983,True,csv_kaggle
O110859,C16703,P216504,Toys,15.66,0.0,1,Credit Card,2024-07-31,4,South,No,15.66,4.92,1.34,33,Male,15.66,1.34,15.450156,0.20984400000000036,True,csv_kaggle
O110860,C10350,P206768,Grocery,15.59,0.2,2,COD,2025-03-10,3,North,No,24.94,5.72,-3.72,37,Female,24.94,-3.72,25.867767999999998,-0.9277679999999968,True,csv_kaggle
O110861,C17314,P208507,Beauty,30.8,0.0,1,Debit Card,2024-09-04,6,East,No,30.8,3.89,9.97,36,Female,30.8,9.97,27.72924,3.07076,True,csv_kaggle
O110864,C10348,P200620,Toys,21.18,0.05,2,Credit Card,2024-02-27,4,South,Yes,40.24,6.4,9.7,56,Male,40.24,9.7,36.33672,3.9032800000000023,True,csv_kaggle
O110865,C14277,P220447,Grocery,9.66,0.0,1,Debit Card,2025-07-12,3,North,No,9.66,5.68,-4.91,49,Female,9.66,-4.91,10.134305999999999,-0.47430599999999856,True,csv_kaggle
O110866,C14732,P233221,Beauty,8.59,0.0,1,COD,2023-11-09,6,East,No,8.59,3.56,0.31,38,Male,8.59,0.31,8.563371,0.02662899999999979,True,csv_kaggle
O110867,C11017,P219118,Home,27.85,0.0,1,Credit Card,2023-11-07,6,East,No,27.85,5.62,2.18,34,Female,27.85,2.18,27.24287,0.6071300000000015,True,csv_kaggle
O110868,C12226,P246599,Beauty,26.01,0.0,1,Credit Card,2025-01-24,6,South,No,26.01,5.48,6.22,43,Female,26.01,6.22,24.392178,1.6178220000000003,True,csv_kaggle
O110871,C17037,P229318,Sports,20.3,0.0,2,COD,2025-08-22,5,West,No,40.6,2.77,9.41,63,Female,40.6,9.41,36.779540000000004,3.820459999999997,True,csv_kaggle
O110873,C15111,P247837,Beauty,3.01,0.0,1,Credit Card,2025-05-30,5,South,No,3.01,2.72,-1.37,34,Male,3.01,-1.37,3.051237,-0.04123700000000019,True,csv_kaggle
O110875,C14124,P229840,Beauty,4.24,0.2,2,UPI,2023-10-27,3,Central,No,6.78,4.24,-1.19,58,Male,6.78,-1.19,6.860682000000001,-0.08068200000000036,True,csv_kaggle
O110877,C17690,P218435,Grocery,27.86,0.0,1,Credit Card,2024-11-12,5,North,No,27.86,4.55,-2.32,25,Female,27.86,-2.32,28.506352000000003,-0.6463520000000038,True,csv_kaggle
O110878,C16240,P247897,Beauty,5.99,0.2,3,Debit Card,2024-02-29,5,South,No,14.38,2.82,3.65,53,Male,14.38,3.65,13.85513,0.52487,True,csv_kaggle
O110879,C11893,P232071,Sports,25.62,0.0,2,PayPal,2024-12-12,3,North,No,51.24,5.45,9.92,46,Male,51.24,9.92,46.156992,5.0830079999999995,True,csv_kaggle
O110881,C15322,P224191,Grocery,23.11,0.2,1,PayPal,2023-11-10,6,South,No,18.49,3.68,-2.2,47,Other,18.49,-2.2,18.89678,-0.40678000000000125,True,csv_kaggle
O110883,C13040,P206746,Sports,50.04,0.2,1,PayPal,2024-11-05,3,North,Yes,40.03,5.46,6.55,33,Female,40.03,6.55,37.408035,2.621965000000003,True,csv_kaggle
O110884,C12068,P228484,Grocery,2.55,0.1,1,Wallet,2025-03-04,5,West,No,2.3,1.56,-1.38,26,Female,2.3,-1.38,2.33174,-0.0317400000000001,True,csv_kaggle
O110885,C17718,P238658,Grocery,13.58,0.05,1,COD,2024-07-19,6,West,No,12.9,1.6,-0.57,53,Male,12.9,-0.57,12.97353,-0.07352999999999987,True,csv_kaggle
O110887,C11125,P234048,Electronics,95.25,0.0,1,Credit Card,2024-12-03,5,West,No,95.25,6.66,4.77,44,Female,95.25,4.77,90.706575,4.543424999999999,True,csv_kaggle
O110888,C13117,P216519,Grocery,23.5,0.0,1,Wallet,2024-08-06,6,South,No,23.5,5.7,-3.82,51,Female,23.5,-3.82,24.3977,-0.8977000000000004,True,csv_kaggle
O110889,C14161,P240645,Grocery,6.87,0.15,1,Credit Card,2024-02-22,3,North,No,5.84,1.81,-1.34,36,Female,5.84,-1.34,5.918256,-0.07825600000000055,True,csv_kaggle
O110890,C16746,P202545,Electronics,89.89,0.0,1,Credit Card,2025-01-19,3,North,No,89.89,6.48,4.31,64,Male,89.89,4.31,86.01574099999999,3.8742590000000092,True,csv_kaggle
O110892,C14042,P229959,Beauty,19.44,0.05,1,Credit Card,2025-01-17,5,South,No,18.47,3.88,4.43,66,Female,18.47,4.43,17.651778999999998,0.8182210000000012,True,csv_kaggle
O110893,C15230,P211677,Electronics,52.97,0.0,1,Credit Card,2024-05-20,4,South,No,52.97,5.58,0.78,34,Female,52.97,0.78,52.556833999999995,0.4131660000000039,True,csv_kaggle
O110894,C14433,P208560,Fashion,36.63,0.05,1,UPI,2025-05-25,5,West,No,34.8,4.73,7.45,41,Male,34.8,7.45,32.2074,2.5925999999999974,True,csv_kaggle
O110896,C15824,P248505,Grocery,20.05,0.0,1,Credit Card,2024-04-27,5,East,No,20.05,5.49,-3.89,53,Female,20.05,-3.89,20.829945,-0.7799449999999979,True,csv_kaggle
O110898,C12658,P239497,Grocery,28.54,0.0,3,Credit Card,2024-12-07,4,South,No,85.62,6.49,0.36,53,Female,85.62,0.36,85.311768,0.30823200000000384,True,csv_kaggle
O110899,C13362,P212798,Grocery,3.42,0.0,1,Wallet,2024-11-17,7,West,No,3.42,1.16,-0.89,39,Male,3.42,-0.89,3.4504379999999997,-0.030437999999999743,True,csv_kaggle
O110903,C12944,P206520,Home,15.19,0.1,2,Credit Card,2025-02-04,4,South,No,27.34,4.46,3.2,55,Male,27.34,3.2,26.46512,0.874880000000001,True,csv_kaggle
O110904,C14376,P216928,Grocery,3.8,0.0,4,COD,2025-08-25,6,West,No,15.2,5.98,-4.76,55,Male,15.2,-4.76,15.92352,-0.7235200000000006,True,csv_kaggle
O110905,C17210,P223501,Beauty,6.19,0.0,1,Debit Card,2025-04-26,5,West,No,6.19,4.91,-2.12,63,Male,6.19,-2.12,6.321228000000001,-0.131228000000001,True,csv_kaggle
O110907,C10595,P229476,Fashion,25.34,0.2,1,Debit Card,2025-03-06,9,East,No,20.27,5.55,1.54,43,Male,20.27,1.54,19.957842,0.31215800000000016,True,csv_kaggle
O110908,C11986,P226948,Home,22.22,0.0,2,Debit Card,2024-12-08,5,East,No,44.44,5.45,6.99,62,Male,44.44,6.99,41.333644,3.106355999999998,True,csv_kaggle
O110909,C12750,P204483,Grocery,10.51,0.0,1,PayPal,2024-10-23,4,Central,No,10.51,4.27,-3.43,21,Male,10.51,-3.43,10.870493,-0.36049299999999995,True,csv_kaggle
O110910,C11074,P245295,Beauty,6.03,0.0,1,Wallet,2025-06-25,6,East,Yes,6.03,1.8,0.91,54,Male,6.03,0.91,5.9751270000000005,0.05487299999999973,True,csv_kaggle
O110911,C13969,P239887,Sports,17.6,0.05,2,Credit Card,2023-11-14,4,West,No,33.44,5.54,4.49,24,Female,33.44,4.49,31.938543999999997,1.501456000000001,True,csv_kaggle
O110912,C14305,P217481,Electronics,60.96,0.05,2,Credit Card,2023-10-18,5,East,No,115.82,6.39,7.51,48,Female,115.82,7.51,107.121918,8.698082,True,csv_kaggle
O110914,C14587,P215373,Beauty,15.38,0.1,1,Debit Card,2024-09-06,3,Central,Yes,13.84,2.11,4.12,31,Male,13.84,4.12,13.269791999999999,0.5702080000000009,True,csv_kaggle
O110915,C13580,P223244,Grocery,5.39,0.0,1,PayPal,2025-03-11,5,East,No,5.39,3.06,-2.63,29,Female,5.39,-2.63,5.531757,-0.14175700000000013,True,csv_kaggle
O110917,C10969,P245123,Sports,26.87,0.2,1,Wallet,2024-12-29,4,South,No,21.5,2.66,3.79,62,Female,21.5,3.79,20.68515,0.8148499999999999,True,csv_kaggle
O110919,C12824,P231257,Electronics,118.7,0.0,1,COD,2024-09-30,4,North,No,118.7,6.81,7.43,26,Female,118.7,7.43,109.88059,8.819410000000005,True,csv_kaggle
O110920,C16401,P218327,Fashion,22.85,0.0,1,Credit Card,2024-09-10,6,East,No,22.85,5.01,2.99,43,Male,22.85,2.99,22.166785,0.6832150000000006,True,csv_kaggle
O110927,C13185,P216798,Beauty,9.96,0.0,1,Credit Card,2025-08-30,3,North,No,9.96,2.16,2.32,29,Male,9.96,2.32,9.728928000000002,0.23107199999999928,True,csv_kaggle
O110929,C16819,P211969,Beauty,12.86,0.1,2,Debit Card,2024-07-26,3,North,No,23.15,4.5,5.92,61,Male,23.15,5.92,21.779519999999998,1.3704800000000006,True,csv_kaggle
O110931,C12132,P204641,Fashion,9.81,0.0,2,COD,2025-06-14,4,South,No,19.62,4.87,2.0,52,Male,19.62,2.0,19.2276,0.3924000000000021,True,csv_kaggle
O110932,C10048,P228536,Beauty,8.42,0.05,1,Wallet,2024-10-22,4,West,No,8.0,4.22,-0.62,38,Female,8.0,-0.62,8.0496,-0.049599999999999866,True,csv_kaggle
O110933,C13566,P214374,Electronics,76.75,0.0,1,Debit Card,2023-09-25,5,East,No,76.75,4.57,4.64,64,Female,76.75,4.64,73.1888,3.5611999999999995,True,csv_kaggle
O110934,C16981,P214546,Grocery,5.68,0.0,2,PayPal,2025-02-11,5,East,No,11.36,4.75,-3.84,58,Male,11.36,-3.84,11.796223999999999,-0.4362239999999993,True,csv_kaggle
O110935,C13055,P249893,Grocery,28.26,0.0,2,UPI,2024-10-16,4,Central,No,56.52,6.24,-1.72,24,Male,56.52,-1.72,57.49214400000001,-0.9721440000000072,True,csv_kaggle
O110936,C10688,P214102,Sports,27.06,0.2,1,COD,2024-06-05,6,West,No,21.65,3.19,3.3,64,Female,21.65,3.3,20.93555,0.7144499999999994,True,csv_kaggle
O110937,C10386,P233359,Fashion,17.52,0.0,1,UPI,2024-11-11,5,West,No,17.52,4.98,1.15,34,Other,17.52,1.15,17.31852,0.2014800000000001,True,csv_kaggle
O110938,C10969,P233517,Beauty,8.97,0.05,1,Credit Card,2023-10-22,5,South,No,8.52,5.04,-1.21,64,Female,8.52,-1.21,8.623092,-0.10309200000000018,True,csv_kaggle
O110939,C13460,P234987,Beauty,10.87,0.05,1,PayPal,2024-03-08,6,East,No,10.33,3.01,1.64,31,Male,10.33,1.64,10.160588,0.16941199999999945,True,csv_kaggle
O110940,C11005,P209029,Home,12.48,0.0,1,Credit Card,2024-05-28,7,East,No,12.48,5.39,-1.9,44,Male,12.48,-1.9,12.71712,-0.2371199999999991,True,csv_kaggle
O110943,C16100,P244441,Fashion,34.22,0.0,1,COD,2024-02-01,4,North,No,34.22,5.33,6.65,29,Other,34.22,6.65,31.94437,2.2756299999999996,True,csv_kaggle
O110945,C13417,P212654,Grocery,12.16,0.15,1,Credit Card,2023-12-07,4,North,No,10.34,5.04,-4.21,26,Male,10.34,-4.21,10.775314,-0.435314,True,csv_kaggle
O110946,C17397,P209965,Home,11.97,0.0,2,UPI,2025-07-01,4,Central,No,23.94,2.56,4.14,44,Female,23.94,4.14,22.948884000000003,0.9911159999999981,True,csv_kaggle
O110950,C11607,P222132,Fashion,41.91,0.15,1,Debit Card,2023-09-27,5,East,No,35.62,5.81,6.66,48,Female,35.62,6.66,33.247707999999996,2.3722920000000016,True,csv_kaggle
O110954,C10122,P241341,Beauty,15.78,0.0,2,Wallet,2025-05-15,4,West,No,31.56,5.49,8.71,68,Female,31.56,8.71,28.811124,2.748875999999999,True,csv_kaggle
O110955,C16799,P211488,Grocery,1.5,0.0,1,COD,2025-04-19,5,South,No,1.5,3.12,-3.0,33,Female,1.5,-3.0,1.545,-0.04499999999999993,True,csv_kaggle
O110956,C11280,P242126,Sports,21.58,0.0,1,Credit Card,2025-01-15,4,South,No,21.58,5.12,1.35,49,Male,21.58,1.35,21.28867,0.29132999999999853,True,csv_kaggle
O110959,C10258,P202071,Fashion,18.43,0.0,1,PayPal,2024-10-21,5,North,No,18.43,4.0,2.45,64,Female,18.43,2.45,17.978465,0.4515349999999998,True,csv_kaggle
O110960,C10947,P224970,Beauty,34.09,0.05,1,Credit Card,2024-06-20,4,West,No,32.39,5.46,9.12,30,Male,32.39,9.12,29.436032,2.9539679999999997,True,csv_kaggle
O110967,C12794,P210431,Toys,33.8,0.0,1,Credit Card,2023-12-23,5,East,No,33.8,6.69,6.83,22,Male,33.8,6.83,31.491459999999996,2.3085400000000007,True,csv_kaggle
O110968,C10148,P222442,Fashion,11.76,0.05,1,Debit Card,2024-12-05,3,North,No,11.17,4.97,-1.06,69,Male,11.17,-1.06,11.288402,-0.11840199999999967,True,csv_kaggle
O110969,C10437,P206630,Home,32.96,0.05,1,UPI,2024-02-27,5,East,No,31.31,6.43,2.34,45,Male,31.31,2.34,30.577346,0.7326540000000001,True,csv_kaggle
O110970,C12202,P247736,Toys,9.61,0.0,2,UPI,2025-08-20,4,North,No,19.22,6.78,0.91,53,Male,19.22,0.91,19.045098,0.17490199999999945,True,csv_kaggle
O110971,C13749,P213008,Fashion,47.75,0.1,1,UPI,2025-02-05,6,West,No,42.98,7.36,7.68,34,Male,42.98,7.68,39.679136,3.300863999999997,True,csv_kaggle
O110972,C13161,P247487,Toys,10.25,0.0,3,Debit Card,2024-04-20,4,West,No,30.75,4.77,7.53,24,Male,30.75,7.53,28.434525,2.3154749999999993,True,csv_kaggle
O110973,C15817,P202859,Toys,10.48,0.05,2,Debit Card,2024-08-24,3,Central,No,19.91,3.87,4.09,59,Female,19.91,4.09,19.095681,0.8143190000000011,True,csv_kaggle
O110974,C13901,P202393,Grocery,2.99,0.1,2,Credit Card,2025-03-02,5,South,No,5.38,3.52,-3.09,67,Male,5.38,-3.09,5.5462419999999995,-0.16624199999999956,True,csv_kaggle
O110980,C12823,P209116,Fashion,45.34,0.0,1,Credit Card,2023-12-22,6,East,No,45.34,6.22,9.65,41,Female,45.34,9.65,40.964690000000004,4.375309999999999,True,csv_kaggle
O110983,C13270,P229644,Beauty,13.46,0.0,1,Credit Card,2025-05-11,3,Central,No,13.46,3.35,2.71,32,Male,13.46,2.71,13.095234000000001,0.3647659999999995,True,csv_kaggle
O110985,C10485,P228327,Sports,39.23,0.0,1,UPI,2024-09-30,3,Central,No,39.23,6.04,5.73,38,Male,39.23,5.73,36.982121,2.2478789999999975,True,csv_kaggle
O110989,C15109,P239049,Fashion,46.37,0.0,1,Debit Card,2024-06-03,4,West,No,46.37,7.18,9.05,50,Male,46.37,9.05,42.173514999999995,4.196485000000003,True,csv_kaggle
O110990,C11982,P212412,Electronics,108.33,0.0,1,Credit Card,2024-03-03,4,North,No,108.33,6.42,6.58,34,Male,108.33,6.58,101.201886,7.1281139999999965,True,csv_kaggle
O110992,C11471,P205521,Grocery,10.18,0.0,2,Credit Card,2024-12-15,5,West,No,20.36,4.06,-2.43,27,Male,20.36,-2.43,20.854748,-0.4947480000000013,True,csv_kaggle
O110993,C14343,P229151,Sports,38.38,0.0,1,Wallet,2025-06-03,6,West,No,38.38,4.3,7.21,39,Male,38.38,7.21,35.612802,2.7671980000000005,True,csv_kaggle
O110994,C14883,P203472,Toys,9.86,0.0,1,Debit Card,2025-08-20,5,South,No,9.86,3.48,0.46,33,Female,9.86,0.46,9.814644,0.04535599999999995,True,csv_kaggle
O110995,C12311,P205481,Grocery,2.7,0.05,2,UPI,2025-07-03,5,East,No,5.13,4.11,-3.7,36,Male,5.13,-3.7,5.3198099999999995,-0.1898099999999996,True,csv_kaggle
O110996,C17225,P238977,Beauty,4.88,0.0,1,UPI,2024-12-13,6,West,No,4.88,4.89,-2.69,21,Female,4.88,-2.69,5.011272,-0.13127200000000006,True,csv_kaggle
O110997,C13373,P219883,Fashion,34.44,0.05,1,Debit Card,2023-11-30,7,West,No,32.72,3.5,7.95,50,Female,32.72,7.95,30.118759999999998,2.6012400000000007,True,csv_kaggle
O110998,C12078,P223379,Grocery,40.95,0.0,1,Credit Card,2025-07-21,5,South,No,40.95,5.82,-2.54,60,Female,40.95,-2.54,41.99013000000001,-1.0401300000000049,True,csv_kaggle
O110999,C11521,P224265,Sports,22.9,0.2,1,UPI,2023-12-15,3,North,No,18.32,3.89,1.61,52,Female,18.32,1.61,18.025048,0.29495199999999855,True,csv_kaggle
O111000,C15368,P241391,Grocery,31.68,0.0,1,COD,2025-02-14,3,Central,No,31.68,4.12,-1.59,56,Male,31.68,-1.59,32.183712,-0.5037120000000002,True,csv_kaggle
O111002,C13848,P209304,Toys,34.29,0.05,1,Debit Card,2025-07-29,4,South,No,32.58,6.56,6.47,37,Male,32.58,6.47,30.472074,2.107925999999999,True,csv_kaggle
O111003,C13342,P221080,Grocery,17.3,0.0,2,PayPal,2025-02-22,3,North,No,34.6,3.96,-1.19,50,Female,34.6,-1.19,35.01174,-0.41174000000000177,True,csv_kaggle
O111005,C15785,P243013,Beauty,6.17,0.05,1,Debit Card,2025-06-14,5,West,No,5.86,3.44,-0.8,52,Male,5.86,-0.8,5.90688,-0.04687999999999981,True,csv_kaggle
O111007,C15916,P240314,Toys,10.53,0.0,1,Debit Card,2024-05-23,4,South,No,10.53,4.49,-0.28,62,Male,10.53,-0.28,10.559483999999998,-0.02948399999999829,True,csv_kaggle
O111008,C14597,P222857,Toys,4.19,0.0,1,Debit Card,2025-09-02,6,East,No,4.19,3.47,-1.79,49,Male,4.19,-1.79,4.265001000000001,-0.07500100000000032,True,csv_kaggle
O111011,C17251,P200544,Beauty,36.47,0.05,1,Debit Card,2025-01-21,6,South,No,34.65,5.96,9.63,51,Female,34.65,9.63,31.313204999999996,3.336795000000002,True,csv_kaggle
O111013,C12933,P216052,Fashion,44.45,0.0,1,Debit Card,2025-08-05,7,East,No,44.45,6.61,8.95,69,Male,44.45,8.95,40.471725,3.9782750000000036,True,csv_kaggle
O111015,C15461,P235396,Grocery,4.73,0.0,2,Debit Card,2025-03-21,3,North,No,9.46,3.83,-3.07,60,Female,9.46,-3.07,9.750422,-0.2904219999999995,True,csv_kaggle
O111017,C15526,P241497,Beauty,16.39,0.1,1,UPI,2023-09-24,5,South,No,14.75,4.92,1.72,60,Female,14.75,1.72,14.4963,0.25370000000000026,True,csv_kaggle
O111018,C15544,P201436,Toys,26.24,0.05,1,Debit Card,2024-12-30,5,West,Yes,24.93,5.91,4.06,53,Male,24.93,4.06,23.917842,1.0121579999999994,True,csv_kaggle
O111019,C13815,P211007,Fashion,24.4,0.0,1,Credit Card,2025-01-27,3,Central,No,24.4,6.13,2.41,29,Male,24.4,2.41,23.81196,0.5880399999999995,True,csv_kaggle
O111021,C10847,P231014,Grocery,1.59,0.05,2,UPI,2024-02-12,5,Central,No,3.02,1.34,-1.1,58,Male,3.02,-1.1,3.0532199999999996,-0.03321999999999958,True,csv_kaggle
O111025,C14773,P213113,Toys,9.7,0.05,1,Credit Card,2024-08-25,3,North,No,9.21,3.42,0.26,49,Female,9.21,0.26,9.186054,0.023946000000000467,True,csv_kaggle
O111029,C12272,P240729,Sports,31.63,0.15,1,Debit Card,2023-12-10,4,Central,No,26.89,5.93,2.14,42,Male,26.89,2.14,26.314554,0.5754459999999995,True,csv_kaggle
O111035,C14311,P231799,Electronics,124.33,0.0,1,Debit Card,2023-10-07,6,East,No,124.33,5.6,9.32,50,Female,124.33,9.32,112.742444,11.587555999999992,True,csv_kaggle
O111036,C11996,P221584,Toys,7.38,0.05,1,Credit Card,2024-02-02,6,East,No,7.01,3.03,-0.23,45,Female,7.01,-0.23,7.026122999999999,-0.016122999999999443,True,csv_kaggle
O111037,C13673,P219361,Home,17.82,0.0,1,Debit Card,2024-11-15,4,Central,No,17.82,2.93,2.06,25,Female,17.82,2.06,17.452908,0.36709199999999953,True,csv_kaggle
O111038,C11564,P214484,Fashion,14.57,0.1,1,Credit Card,2025-06-16,4,West,No,13.11,4.52,0.07,50,Female,13.11,0.07,13.100822999999998,0.009177000000001101,True,csv_kaggle
O111039,C14018,P247871,Sports,11.26,0.1,4,Credit Card,2025-08-28,4,North,No,40.54,4.73,7.43,18,Male,40.54,7.43,37.527878,3.012121999999998,True,csv_kaggle
O111044,C12887,P242701,Beauty,9.93,0.0,1,Debit Card,2024-03-02,5,South,No,9.93,4.3,0.17,50,Male,9.93,0.17,9.913119,0.016880999999999702,True,csv_kaggle
O111045,C10726,P213261,Grocery,17.2,0.15,1,Credit Card,2025-05-06,3,Central,No,14.62,3.15,-1.98,30,Male,14.62,-1.98,14.909476,-0.2894760000000005,True,csv_kaggle
O111046,C11244,P213209,Fashion,5.6,0.2,1,UPI,2025-01-11,5,West,No,4.48,1.61,-0.04,64,Female,4.48,-0.04,4.481792,-0.0017920000000000158,True,csv_kaggle
O111049,C13718,P247833,Fashion,11.27,0.0,2,Debit Card,2024-11-23,4,West,No,22.54,3.28,4.61,38,Male,22.54,4.61,21.500905999999997,1.0390940000000022,True,csv_kaggle
O111051,C14771,P225557,Grocery,38.18,0.05,3,Debit Card,2024-03-27,5,South,No,108.81,7.73,0.97,66,Female,108.81,0.97,107.754543,1.055457000000004,True,csv_kaggle
O111053,C10282,P207526,Fashion,22.46,0.0,1,UPI,2024-02-27,4,Central,No,22.46,4.8,3.06,23,Female,22.46,3.06,21.772724,0.6872760000000007,True,csv_kaggle
O111058,C17240,P246152,Grocery,39.9,0.0,1,UPI,2024-05-31,5,West,No,39.9,5.0,-1.81,38,Male,39.9,-1.81,40.622189999999996,-0.7221899999999977,True,csv_kaggle
O111059,C16004,P245454,Fashion,39.13,0.0,1,Credit Card,2023-12-10,3,North,No,39.13,4.1,9.6,66,Female,39.13,9.6,35.373520000000006,3.7564799999999963,True,csv_kaggle
O111060,C12970,P228766,Grocery,27.03,0.0,3,COD,2024-07-16,6,Central,No,81.09,6.51,-0.02,19,Male,81.09,-0.02,81.106218,-0.01621799999999496,True,csv_kaggle
O111063,C16985,P208052,Grocery,6.62,0.0,1,UPI,2024-09-08,4,North,No,6.62,2.99,-2.46,57,Female,6.62,-2.46,6.782852,-0.162852,True,csv_kaggle
O111065,C10947,P237638,Fashion,36.07,0.0,1,Credit Card,2024-09-22,4,South,No,36.07,4.5,8.12,55,Male,36.07,8.12,33.141116000000004,2.9288839999999965,True,csv_kaggle
O111067,C11717,P202847,Fashion,8.38,0.0,4,Credit Card,2024-07-01,3,North,No,33.52,5.97,5.76,41,Male,33.52,5.76,31.589248000000005,1.9307519999999982,True,csv_kaggle
O111071,C10636,P233731,Grocery,24.16,0.0,1,Debit Card,2024-12-27,3,Central,No,24.16,4.7,-2.77,60,Female,24.16,-2.77,24.829232,-0.6692320000000009,True,csv_kaggle
O111074,C10564,P226076,Fashion,43.89,0.0,1,Debit Card,2024-01-04,5,Central,No,43.89,7.3,8.06,36,Female,43.89,8.06,40.352466,3.537534000000001,True,csv_kaggle
O111075,C11601,P230752,Toys,18.09,0.0,1,Debit Card,2025-07-15,3,North,No,18.09,4.8,2.44,69,Male,18.09,2.44,17.648604,0.441396000000001,True,csv_kaggle
O111078,C15201,P217710,Grocery,4.08,0.1,2,Debit Card,2024-05-22,7,East,No,7.34,4.23,-3.64,61,Female,7.34,-3.64,7.607176,-0.2671760000000001,True,csv_kaggle
O111084,C12451,P233562,Grocery,2.3,0.0,1,COD,2024-02-02,4,North,No,2.3,0.76,-0.58,48,Female,2.3,-0.58,2.3133399999999997,-0.013339999999999907,True,csv_kaggle
O111086,C14631,P220655,Fashion,12.85,0.0,1,Debit Card,2024-10-02,7,East,No,12.85,3.71,0.79,51,Female,12.85,0.79,12.748484999999999,0.10151500000000091,True,csv_kaggle
O111088,C11235,P232688,Home,33.95,0.0,1,Debit Card,2024-10-14,4,Central,No,33.95,3.84,5.67,52,Male,33.95,5.67,32.025035,1.9249650000000003,True,csv_kaggle
O111089,C16720,P240094,Electronics,108.96,0.15,1,Credit Card,2023-12-15,4,Central,No,92.62,5.8,5.31,66,Female,92.62,5.31,87.70187800000001,4.918121999999997,True,csv_kaggle
